ax,ay,az,gx,gy,gz
-0.41748046875,0.04833984375,0.980224609375,1.3740458015267176,-0.48854961832061067,4.9541984732824424
-0.315185546875,0.0478515625,0.927490234375,-0.7938931297709924,-2.816793893129771,3.8244274809160306
-0.378173828125,0.048828125,0.97412109375,-4.6183206106870225,-1.7938931297709924,-2.198473282442748
-0.443603515625,0.046630859375,1.025146484375,-6.183206106870229,-1.5648854961832062,-5.068702290076335
-0.496826171875,0.069091796875,1.068115234375,-6.473282442748092,-1.4427480916030535,-3.8473282442748094
-0.4169921875,0.0595703125,1.185546875,-4.190839694656488,-1.2595419847328244,0.16793893129770993
-0.363037109375,0.044677734375,1.127197265625,4.221374045801527,-0.44274809160305345,-1.6412213740458015
-0.404296875,0.0390625,0.98779296875,9.038167938931299,1.1984732824427482,-5.778625954198473
-0.47607421875,0.049072265625,0.90185546875,6.282442748091603,0.9618320610687023,-7.076335877862595
-0.477783203125,0.038818359375,0.9208984375,-0.12213740458015267,-0.16793893129770993,-5.183206106870229
-0.468994140625,0.033935546875,0.9814453125,-5.396946564885496,-0.8702290076335878,-2.9236641221374047
-0.421875,0.0390625,1.08544921875,-6.8396946564885495,-0.26717557251908397,-1.4961832061068703
-0.390625,0.028564453125,1.09814453125,-2.786259541984733,-4.648854961832061,-2.2748091603053435
-0.432861328125,0.037841796875,0.96923828125,2.404580152671756,-1.8015267175572518,-4.32824427480916
-0.429443359375,0.043701171875,0.91455078125,-1.083969465648855,-0.1984732824427481,-4.702290076335878
-0.443115234375,0.04638671875,1.000244140625,-6.809160305343512,-1.6106870229007633,-4.206106870229007
-0.419677734375,0.04248046875,1.057373046875,-7.297709923664122,-3.450381679389313,-2.8625954198473282
-0.413330078125,0.03759765625,1.044677734375,-4.8320610687022905,-3.885496183206107,-3.366412213740458
-0.38427734375,0.043701171875,0.9736328125,-2.595419847328244,-7.00763358778626,-3.2900763358778624
-0.3525390625,0.03955078125,0.90625,-4.419847328244275,-11.381679389312977,-4.702290076335878
-0.367919921875,0.023193359375,0.869384765625,-8.633587786259541,-15.587786259541986,-7.770992366412214
-0.398681640625,0.000244140625,0.760986328125,-12.977099236641221,-19.65648854961832,-10.755725190839694
-0.533447265625,-0.00830078125,0.625,-22.229007633587788,-25.763358778625953,-14.13740458015267
-0.734130859375,-0.025146484375,0.652587890625,-36.32824427480916,-29.931297709923665,-12.305343511450381
-0.935791015625,-0.063720703125,0.74658203125,-47.61068702290076,-28.49618320610687,-3.5572519083969465
-1.117431640625,-0.098876953125,0.855224609375,-55.19083969465649,-21.870229007633586,10.106870229007633
-1.3916015625,-0.08935546875,0.997802734375,-62.48854961832061,-12.961832061068701,30.50381679389313
-1.44140625,-0.11181640625,1.3427734375,-68.79389312977099,-4.534351145038168,65.89312977099236
-1.402587890625,-0.1669921875,1.638671875,-66.65648854961832,5.541984732824427,99.7175572519084
-1.21337890625,-0.26708984375,1.99993896484375,-59.70992366412214,23.870229007633586,137.5267175572519
-0.379150390625,-0.37744140625,1.99993896484375,-37.18320610687023,33.80916030534351,155.82442748091603
-0.429443359375,-0.29541015625,1.99993896484375,21.862595419847327,52.343511450381676,129.206106870229
-0.57763671875,-0.256591796875,1.99993896484375,84.93893129770993,65.61068702290076,123.38167938931298
-0.540283203125,-0.20458984375,1.99993896484375,116.29007633587786,63.17557251908397,139.58778625954199
0.021728515625,-0.230712890625,1.99993896484375,122.54198473282443,43.412213740458014,163.85496183206106
0.6123046875,-0.22265625,1.99993896484375,138.21374045801528,33.038167938931295,158.83969465648855
0.9140625,-0.25439453125,1.99993896484375,177.54198473282443,22.709923664122137,130.66412213740458
0.9853515625,-0.226318359375,1.458251953125,213.3969465648855,12.213740458015268,90.66412213740458
0.91162109375,-0.171875,0.9609375,226.27480916030535,-5.442748091603053,55.00763358778626
0.954833984375,-0.155517578125,0.545166015625,225.59541984732823,-31.015267175572518,28.0381679389313
1.053466796875,-0.18310546875,0.177490234375,214.53435114503816,-57.98473282442748,-4.083969465648855
0.927001953125,-0.202392578125,-0.189453125,193.44274809160305,-83.22137404580153,-44.541984732824424
0.71240234375,-0.18017578125,-0.470458984375,161.9618320610687,-99.7557251908397,-84.41984732824427
0.485107421875,-0.240966796875,-0.59521484375,127.41984732824427,-107.90076335877863,-115.36641221374046
0.304931640625,-0.30419921875,-0.857666015625,94.93129770992367,-108.06870229007633,-141.27480916030535
-0.0537109375,-0.3017578125,-1.02880859375,52.595419847328245,-119.3587786259542,-158.06870229007635
-0.261474609375,-0.34423828125,-1.201171875,-3.7251908396946565,-157.38931297709922,-154.63358778625954
-0.107666015625,-0.44580078125,-1.1083984375,-77.59541984732824,-172.2290076335878,-144.86259541984734
0.03369140625,-0.711181640625,-0.61328125,-147.40458015267177,-146.01526717557252,-159.04580152671755
-0.446533203125,-1.033203125,-0.1083984375,-202.54961832061068,-102.3587786259542,-206.12213740458014
