ax,ay,az,gx,gy,gz
-0.049560546875,-0.0693359375,1.05859375,-2.1068702290076335,0.03816793893129771,-2.7404580152671754
-0.042236328125,-0.06494140625,1.050537109375,-3.0381679389312977,-1.6564885496183206,-2.7251908396946565
-0.04248046875,-0.061279296875,1.050048828125,-4.091603053435114,-0.19083969465648856,-3.1297709923664123
-0.070556640625,-0.065185546875,1.070068359375,-5.549618320610687,3.8396946564885495,-3.7786259541984735
-0.085693359375,-0.063232421875,1.0986328125,-6.099236641221374,2.4427480916030535,-3.1603053435114505
-0.084716796875,-0.06396484375,1.0908203125,-5.564885496183206,-1.2748091603053435,-1.0305343511450382
-0.06103515625,-0.078857421875,1.080810546875,-5.152671755725191,-1.3282442748091603,0.6870229007633588
-0.050048828125,-0.087890625,1.09814453125,-6.312977099236641,2.595419847328244,0.9083969465648855
-0.03955078125,-0.086181640625,1.125732421875,-6.259541984732825,2.0,0.42748091603053434
-0.02099609375,-0.0849609375,1.115966796875,-4.8320610687022905,-2.068702290076336,-0.5572519083969466
-0.058837890625,-0.094970703125,1.07421875,-4.694656488549619,-1.2900763358778626,-2.2748091603053435
-0.08349609375,-0.097412109375,1.118408203125,-6.8396946564885495,1.450381679389313,-1.1908396946564885
-0.0498046875,-0.096923828125,1.1552734375,-6.0458015267175576,0.26717557251908397,0.9083969465648855
-0.016845703125,-0.103515625,1.12158203125,-2.8702290076335877,-1.16793893129771,0.8702290076335878
-0.017822265625,-0.10400390625,1.0478515625,-1.3587786259541985,0.5572519083969466,-0.916030534351145
-0.03759765625,-0.098876953125,1.0380859375,-6.465648854961832,1.9236641221374047,-3.5267175572519083
-0.0966796875,-0.1064453125,1.121337890625,-11.725190839694656,-0.16793893129770993,-4.236641221374046
-0.09716796875,-0.111572265625,1.13037109375,-12.977099236641221,-6.068702290076335,-1.5877862595419847
-0.11328125,-0.134521484375,1.187255859375,-15.221374045801527,-3.6946564885496183,-0.29770992366412213
-0.229248046875,-0.145263671875,1.306640625,-18.068702290076335,-0.549618320610687,0.5801526717557252
-0.253662109375,-0.1748046875,1.39453125,-15.84732824427481,-5.038167938931298,6.122137404580153
-0.197998046875,-0.168212890625,1.40869140625,-12.17557251908397,-3.885496183206107,10.267175572519085
-0.26708984375,-0.171142578125,1.48486328125,-11.946564885496183,6.221374045801527,10.305343511450381
-0.319580078125,-0.193603515625,1.5986328125,-11.954198473282442,17.27480916030534,12.206106870229007
-0.390869140625,-0.215087890625,1.7451171875,-12.251908396946565,16.045801526717558,13.687022900763358
-0.49560546875,-0.210693359375,1.829833984375,-7.66412213740458,12.618320610687023,17.00763358778626
-0.52001953125,-0.2646484375,1.943359375,-4.015267175572519,0.5038167938931297,27.19083969465649
-0.34033203125,-0.29345703125,1.99267578125,10.450381679389313,-7.290076335877862,39.732824427480914
-0.1025390625,-0.341552734375,1.809326171875,32.778625954198475,6.206106870229007,42.66412213740458
-0.220458984375,-0.293212890625,1.620361328125,44.61068702290076,13.664122137404581,32.16030534351145
-0.450439453125,-0.2587890625,1.550537109375,48.06870229007634,-4.633587786259542,33.091603053435115
-0.341064453125,-0.296630859375,1.40234375,59.31297709923664,-7.755725190839694,55.25954198473283
-0.003662109375,-0.34228515625,1.22705078125,74.34351145038168,17.610687022900763,73.87786259541984
0.12841796875,-0.313232421875,1.135009765625,79.99236641221374,28.595419847328245,74.25954198473282
0.2763671875,-0.25927734375,1.01953125,85.7557251908397,11.022900763358779,66.54198473282443
0.306640625,-0.156494140625,0.6826171875,92.8473282442748,-11.229007633587786,50.25954198473283
0.147216796875,-0.138671875,0.41650390625,84.22900763358778,-4.854961832061068,37.12977099236641
0.083984375,-0.0888671875,0.58935546875,62.595419847328245,14.977099236641221,40.11450381679389
0.221435546875,0.009033203125,0.7451171875,56.86259541984733,8.251908396946565,44.38931297709924
0.264404296875,0.101318359375,0.5732421875,66.29007633587786,-2.8625954198473282,40.12213740458015
0.25634765625,0.08984375,0.37548828125,68.89312977099236,4.251908396946565,35.18320610687023
0.331787109375,0.159912109375,0.299560546875,56.76335877862596,18.251908396946565,28.84732824427481
0.22607421875,0.236572265625,0.5146484375,38.954198473282446,26.557251908396946,16.801526717557252
0.151123046875,0.267333984375,0.623779296875,34.9236641221374,16.16793893129771,10.267175572519085
0.11181640625,0.270263671875,0.5400390625,38.534351145038165,12.603053435114504,8.145038167938932
0.109619140625,0.299560546875,0.488525390625,33.63358778625954,20.03053435114504,8.030534351145038
0.19482421875,0.318603515625,0.541748046875,27.19083969465649,23.427480916030536,6.0458015267175576
0.21728515625,0.336181640625,0.4599609375,27.480916030534353,22.35114503816794,-1.8854961832061068
0.19580078125,0.3466796875,0.321044921875,19.83969465648855,19.48854961832061,-11.129770992366412
0.12841796875,0.34912109375,0.404052734375,2.1526717557251906,21.297709923664122,-18.641221374045802
0.055419921875,0.36328125,0.500732421875,-10.641221374045802,23.9618320610687,-24.30534351145038
-0.096435546875,0.344482421875,0.642333984375,-18.053435114503817,31.938931297709924,-24.564885496183205
-0.034423828125,0.322509765625,0.716552734375,-19.862595419847327,31.786259541984734,-16.984732824427482
