ax,ay,az,gx,gy,gz
-0.02783203125,0.14404296875,1.1148681640625,-12.045801526717558,0.48854961832061067,-7.702290076335878
-0.0172119140625,0.1322021484375,1.0872802734375,-10.51908396946565,-1.2748091603053435,-6.847328244274809
0.0032958984375,0.13818359375,1.0828857421875,-12.427480916030534,-2.4656488549618323,-7.244274809160306
-0.0194091796875,0.1553955078125,1.1455078125,-13.702290076335878,-2.984732824427481,-7.877862595419847
-0.0546875,0.1639404296875,1.185791015625,-10.030534351145038,-3.633587786259542,-7.633587786259542
-0.0538330078125,0.1519775390625,1.1510009765625,-6.66412213740458,-1.83206106870229,-5.793893129770993
-0.0450439453125,0.14306640625,1.1163330078125,-6.656488549618321,-1.381679389312977,-5.282442748091603
-0.02734375,0.15380859375,1.104248046875,-7.9541984732824424,-1.5801526717557253,-4.236641221374046
-0.036865234375,0.15380859375,1.1298828125,-7.977099236641221,-2.068702290076336,-4.809160305343512
-0.0355224609375,0.1417236328125,1.1287841796875,-6.580152671755725,-4.893129770992366,-3.717557251908397
-0.010498046875,0.13720703125,1.116455078125,-6.312977099236641,-5.137404580152672,-3.984732824427481
0.004638671875,0.1492919921875,1.1326904296875,-6.32824427480916,-2.8091603053435112,-5.1603053435114505
-0.03515625,0.153564453125,1.1300048828125,-3.6946564885496183,-0.44274809160305345,-5.33587786259542
-0.053955078125,0.1461181640625,1.0791015625,-3.427480916030534,1.4732824427480915,-2.6564885496183206
0.014404296875,0.1439208984375,1.0709228515625,-5.404580152671755,-1.3129770992366412,-2.427480916030534
0.0113525390625,0.158447265625,1.1173095703125,-6.5038167938931295,-3.5114503816793894,-5.068702290076335
-0.0047607421875,0.155517578125,1.1502685546875,-4.343511450381679,-3.946564885496183,-6.6183206106870225
-0.0650634765625,0.13330078125,1.122802734375,-1.0687022900763359,0.2595419847328244,-6.847328244274809
-0.0911865234375,0.10986328125,1.0712890625,-0.6793893129770993,0.9465648854961832,-2.9923664122137406
-0.0167236328125,0.09912109375,1.0323486328125,-0.6564885496183206,-2.122137404580153,-0.8549618320610687
0.023681640625,0.08642578125,0.9937744140625,-1.5190839694656488,-6.801526717557252,-2.1374045801526718
0.02490234375,0.063720703125,0.958251953125,-2.33587786259542,-1.5114503816793894,-2.572519083969466
0.1087646484375,0.059326171875,0.8863525390625,-2.1908396946564888,15.740458015267176,1.816793893129771
0.2445068359375,0.0867919921875,0.7431640625,0.17557251908396945,27.65648854961832,-1.702290076335878
0.2833251953125,0.08251953125,0.52099609375,0.35877862595419846,17.885496183206108,-9.305343511450381
0.24365234375,0.0115966796875,0.24169921875,-10.389312977099237,-3.33587786259542,-17.740458015267176
0.111572265625,-0.080810546875,0.102294921875,-35.16030534351145,-13.900763358778626,-22.458015267175572
-0.0220947265625,-0.1544189453125,0.176513671875,-62.36641221374046,-22.450381679389313,-15.931297709923664
0.0250244140625,-0.19287109375,0.374267578125,-85.4885496183206,-13.51908396946565,-12.595419847328245
-0.0318603515625,-0.2188720703125,0.803466796875,-100.83206106870229,16.778625954198475,-12.236641221374045
-0.002197265625,-0.2799072265625,1.1337890625,-95.74809160305344,38.229007633587784,-13.229007633587786
-0.10107421875,-0.2442626953125,1.2091064453125,-89.66412213740458,24.84732824427481,-24.480916030534353
-0.3414306640625,-0.1312255859375,1.233154296875,-93.05343511450381,19.47328244274809,-26.427480916030536
-0.5614013671875,-0.0765380859375,1.48193359375,-101.46564885496183,24.19083969465649,-18.916030534351144
-0.533203125,-0.0943603515625,1.806884765625,-95.46564885496183,15.908396946564885,-5.419847328244275
-0.2857666015625,-0.066162109375,1.99993896484375,-78.08396946564885,-10.038167938931299,-1.5419847328244274
-0.205078125,-0.00341796875,1.99993896484375,-51.7557251908397,-20.27480916030534,-7.419847328244275
-0.2479248046875,0.0289306640625,1.927001953125,-27.17557251908397,-6.99236641221374,-6.366412213740458
-0.185302734375,0.01513671875,1.61279296875,-11.381679389312977,4.3893129770992365,-1.213740458015267
-0.064697265625,-0.0198974609375,1.3162841796875,-13.557251908396946,2.717557251908397,1.0916030534351144
0.0389404296875,-0.0255126953125,1.2098388671875,-19.763358778625953,4.106870229007634,-1.5648854961832062
-0.0072021484375,-0.005859375,1.1807861328125,-25.251908396946565,4.015267175572519,-5.480916030534351
-0.0355224609375,-0.048583984375,1.206787109375,-23.419847328244273,3.0076335877862594,-5.816793893129771
-0.0101318359375,-0.121337890625,1.2445068359375,-21.091603053435115,-0.32061068702290074,-5.435114503816794
-0.0086669921875,-0.180419921875,1.23388671875,-14.67175572519084,6.137404580152672,-7.809160305343512
-0.0960693359375,-0.1915283203125,1.1650390625,-11.091603053435115,9.450381679389313,-8.557251908396946
-0.171142578125,-0.192138671875,1.137451171875,-11.091603053435115,9.435114503816793,-5.244274809160306
-0.154052734375,-0.2088623046875,1.1805419921875,-11.16030534351145,10.610687022900763,-0.03816793893129771
-0.0191650390625,-0.2230224609375,1.2344970703125,-11.007633587786259,10.068702290076336,1.3740458015267176
0.0318603515625,-0.22119140625,1.2655029296875,-7.358778625954199,12.687022900763358,-3.3435114503816794
-0.0245361328125,-0.205078125,1.173095703125,-8.312977099236642,12.030534351145038,-6.450381679389313
-0.0738525390625,-0.2047119140625,1.291015625,-18.85496183206107,8.725190839694656,-4.351145038167939
0.001953125,-0.2308349609375,1.6561279296875,-18.0,10.114503816793894,-0.20610687022900764
0.14453125,-0.26171875,1.821044921875,0.5725190839694656,21.954198473282442,-1.916030534351145
0.203857421875,-0.266845703125,1.822265625,15.83206106870229,23.374045801526716,-11.17557251908397
0.2515869140625,-0.2569580078125,1.9105224609375,27.84732824427481,-3.732824427480916,-24.66412213740458
0.1458740234375,-0.26416015625,1.99993896484375,43.29007633587786,-19.81679389312977,-38.45038167938932
-0.05615234375,-0.2796630859375,1.9774169921875,65.48091603053435,-8.98473282442748,-43.25190839694657
-0.1859130859375,-0.26708984375,1.718994140625,85.36641221374046,11.374045801526718,-40.717557251908396
-0.14013671875,-0.2279052734375,1.4124755859375,94.52671755725191,11.435114503816793,-38.37404580152672
-0.053955078125,-0.2047119140625,1.1959228515625,94.93129770992367,-10.511450381679388,-45.66412213740458
-0.1898193359375,-0.149658203125,0.89306640625,93.64885496183206,-13.312977099236642,-55.43511450381679
-0.357666015625,-0.09326171875,0.6307373046875,80.65648854961832,-16.389312977099237,-54.81679389312977
-0.537353515625,-0.0428466796875,0.650390625,66.59541984732824,-14.702290076335878,-45.36641221374046
-0.477294921875,-0.01904296875,0.7054443359375,68.93129770992367,-3.053435114503817,-28.580152671755727
-0.156982421875,-0.01806640625,0.493896484375,72.13740458015268,-16.625954198473284,-25.61832061068702
-0.1485595703125,0.0001220703125,0.2742919921875,59.717557251908396,-48.404580152671755,-39.16030534351145
-0.4053955078125,0.021240234375,0.173583984375,34.62595419847328,-63.12213740458015,-38.412213740458014
-0.5511474609375,0.0494384765625,0.3397216796875,4.961832061068702,-50.31297709923664,-20.50381679389313
-0.3851318359375,0.044189453125,0.6409912109375,-9.442748091603054,-10.916030534351146,2.3435114503816794
-0.124755859375,0.0509033203125,0.811767578125,-12.908396946564885,8.916030534351146,10.893129770992367
0.08251953125,0.0545654296875,0.9737548828125,-9.916030534351146,-9.061068702290076,3.8396946564885495
0.021484375,0.066650390625,1.0048828125,-4.022900763358779,-25.83206106870229,-8.358778625954198
-0.12939453125,0.092041015625,0.980224609375,-1.8931297709923665,-19.862595419847327,-7.198473282442748
-0.1478271484375,0.1099853515625,0.9481201171875,-4.061068702290076,1.1526717557251909,-1.0305343511450382
-0.0814208984375,0.12109375,0.927490234375,-10.251908396946565,11.931297709923664,5.114503816793893
-0.010986328125,0.115234375,1.0360107421875,-16.625954198473284,10.931297709923664,3.480916030534351
0.0145263671875,0.1224365234375,1.1695556640625,-14.290076335877863,1.5954198473282444,0.10687022900763359
-0.033203125,0.128173828125,1.168701171875,-5.900763358778626,-4.129770992366412,-4.251908396946565
-0.1142578125,0.12890625,1.030029296875,-4.511450381679389,-1.3740458015267176,-2.267175572519084
-0.0772705078125,0.128173828125,0.9852294921875,-11.82442748091603,0.6946564885496184,0.5725190839694656
-0.035400390625,0.133544921875,1.0816650390625,-17.68702290076336,-0.015267175572519083,0.5725190839694656
0.0396728515625,0.1337890625,1.1988525390625,-16.015267175572518,-13.297709923664122,-2.8244274809160306
